SPEC_ID:	'No sample description was entered.'
SPEC_REM:	'DET# 1'
DATE_MEA:	'09/21/2017 10:35:26'
MEAS_TIM:	'120 120'
DATA:	'0 2047'
ROI:	'0'
PRESETS:	'Live Time'
ENER_FIT:	'0.000000 0.002526'
MCA_CAL:	'3'
SHAPE_CAL:	'3'

Channel	Counts
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	2
195	10
196	24
197	100
198	328
199	362
200	379
201	399
202	412
203	388
204	387
205	404
206	416
207	437
208	431
209	495
210	421
211	421
212	460
213	449
214	443
215	420
216	459
217	440
218	420
219	437
220	496
221	447
222	501
223	467
224	463
225	432
226	455
227	449
228	455
229	493
230	500
231	460
232	520
233	463
234	439
235	476
236	459
237	463
238	496
239	420
240	429
241	422
242	487
243	434
244	413
245	475
246	401
247	426
248	383
249	394
250	382
251	393
252	420
253	375
254	405
255	383
256	395
257	337
258	355
259	356
260	296
261	386
262	325
263	330
264	334
265	337
266	310
267	288
268	307
269	264
270	239
271	259
272	263
273	279
274	276
275	258
276	260
277	238
278	252
279	224
280	225
281	256
282	219
283	215
284	186
285	212
286	240
287	185
288	215
289	212
290	173
291	223
292	196
293	168
294	210
295	179
296	187
297	190
298	183
299	183
300	187
301	189
302	198
303	153
304	165
305	136
306	168
307	165
308	172
309	168
310	137
311	154
312	161
313	174
314	145
315	185
316	144
317	143
318	156
319	144
320	158
321	126
322	149
323	133
324	142
325	144
326	122
327	134
328	128
329	113
330	119
331	132
332	133
333	101
334	125
335	124
336	113
337	111
338	107
339	113
340	110
341	100
342	90
343	90
344	93
345	112
346	102
347	93
348	98
349	95
350	81
351	83
352	91
353	84
354	73
355	74
356	67
357	68
358	56
359	55
360	81
361	81
362	63
363	50
364	50
365	64
366	45
367	47
368	55
369	58
370	44
371	43
372	27
373	38
374	41
375	43
376	37
377	29
378	30
379	30
380	38
381	27
382	25
383	29
384	15
385	15
386	17
387	20
388	16
389	16
390	23
391	21
392	14
393	15
394	19
395	22
396	11
397	15
398	9
399	8
400	7
401	16
402	4
403	10
404	11
405	5
406	6
407	6
408	3
409	5
410	5
411	9
412	4
413	5
414	6
415	2
416	9
417	5
418	5
419	4
420	2
421	2
422	7
423	5
424	2
425	2
426	3
427	1
428	3
429	3
430	2
431	3
432	4
433	2
434	2
435	5
436	2
437	4
438	3
439	3
440	2
441	5
442	3
443	3
444	3
445	3
446	3
447	3
448	2
449	2
450	1
451	2
452	1
453	1
454	5
455	0
456	1
457	4
458	4
459	5
460	2
461	1
462	5
463	4
464	4
465	10
466	2
467	7
468	5
469	1
470	3
471	0
472	3
473	1
474	3
475	2
476	2
477	5
478	0
479	4
480	3
481	3
482	3
483	4
484	6
485	2
486	6
487	4
488	1
489	2
490	6
491	5
492	5
493	4
494	3
495	1
496	2
497	4
498	2
499	4
500	5
501	2
502	1
503	4
504	1
505	1
506	1
507	1
508	2
509	2
510	3
511	0
512	4
513	2
514	0
515	5
516	1
517	4
518	2
519	3
520	3
521	5
522	3
523	2
524	1
525	8
526	3
527	3
528	3
529	3
530	4
531	4
532	3
533	4
534	4
535	3
536	5
537	3
538	3
539	6
540	3
541	1
542	8
543	3
544	2
545	9
546	6
547	3
548	2
549	3
550	4
551	2
552	4
553	1
554	1
555	7
556	2
557	2
558	4
559	1
560	4
561	2
562	1
563	5
564	2
565	6
566	3
567	3
568	7
569	2
570	4
571	1
572	4
573	4
574	6
575	5
576	5
577	1
578	1
579	4
580	3
581	3
582	6
583	4
584	5
585	8
586	7
587	3
588	4
589	7
590	3
591	4
592	6
593	7
594	5
595	4
596	6
597	3
598	8
599	7
600	5
601	7
602	5
603	6
604	10
605	9
606	7
607	5
608	6
609	7
610	5
611	8
612	6
613	4
614	10
615	5
