SPEC_ID:	'No sample description was entered.'
SPEC_REM:	'DET# 1'
DATE_MEA:	'09/21/2017 10:29:25'
MEAS_TIM:	'120 120'
DATA:	'0 2047'
ROI:	'0'
PRESETS:	'Live Time'
ENER_FIT:	'0.000000 0.002526'
MCA_CAL:	'3'
SHAPE_CAL:	'3'

Channel	Counts
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	1
199	2
200	5
201	2
202	0
203	1
204	3
205	2
206	0
207	1
208	1
209	3
210	0
211	4
212	2
213	1
214	1
215	1
216	2
217	1
218	2
219	1
220	2
221	2
222	2
223	2
224	2
225	0
226	1
227	2
228	3
229	1
230	2
231	2
232	2
233	3
234	1
235	1
236	1
237	1
238	0
239	2
240	3
241	0
242	2
243	1
244	1
245	0
246	1
247	3
248	2
249	0
250	3
251	3
252	2
253	0
254	1
255	2
256	3
257	1
258	0
259	1
260	2
261	0
262	1
263	1
264	1
265	3
266	0
267	2
268	0
269	2
270	0
271	1
272	4
273	1
274	2
275	0
276	4
277	2
278	2
279	1
280	0
281	0
282	1
283	2
284	1
285	3
286	1
287	1
288	1
289	1
290	3
291	2
292	2
293	0
294	1
295	2
296	1
297	2
298	0
299	2
300	0
301	1
302	2
303	3
304	0
305	2
306	1
307	2
308	2
309	4
310	4
311	2
312	1
313	2
314	1
315	0
316	2
317	0
318	2
319	2
320	2
321	1
322	2
323	0
324	5
325	0
326	0
327	0
328	1
329	1
330	1
331	5
332	5
333	1
334	4
335	2
336	1
337	1
338	0
339	2
340	1
341	2
342	4
343	2
344	1
345	2
346	0
347	3
348	2
349	4
350	0
351	1
352	0
353	2
354	1
355	1
356	3
357	0
358	1
359	1
360	2
361	1
362	2
363	4
364	2
365	3
366	2
367	2
368	2
369	2
370	3
371	1
372	0
373	6
374	3
375	3
376	3
377	0
378	4
379	3
380	2
381	2
382	2
383	4
384	2
385	2
386	4
387	1
388	1
389	1
390	2
391	3
392	1
393	0
394	2
395	2
396	2
397	6
398	1
399	4
400	4
401	2
402	7
403	2
404	3
405	5
406	3
407	3
408	3
409	1
410	1
411	3
412	3
413	0
414	2
415	5
416	1
417	3
418	1
419	3
420	3
421	3
422	2
423	6
424	1
425	3
426	3
427	1
428	0
429	5
430	3
431	2
432	5
433	3
434	1
435	2
436	0
437	0
438	2
439	4
440	4
441	2
442	2
443	3
444	3
445	4
446	1
447	6
448	0
449	5
450	2
451	0
452	3
453	4
454	1
455	1
456	1
457	4
458	5
459	7
460	4
461	4
462	6
463	1
464	2
465	3
466	3
467	2
468	0
469	2
470	3
471	2
472	7
473	4
474	2
475	1
476	3
477	2
478	1
479	1
480	2
481	0
482	2
483	2
484	4
485	3
486	4
487	5
488	2
489	1
490	3
491	5
492	2
493	5
494	5
495	1
496	3
497	3
498	3
499	3
500	2
501	4
502	3
503	0
504	2
505	6
506	2
507	3
508	2
509	6
510	2
511	3
512	2
513	4
514	4
515	2
516	2
517	3
518	1
519	2
520	4
521	4
522	5
523	4
524	4
525	3
526	2
527	4
528	4
529	2
530	0
531	2
532	3
533	1
534	2
535	4
536	2
537	5
538	2
539	3
540	3
541	5
542	5
543	3
544	5
545	8
546	1
547	4
548	3
549	6
550	6
551	2
552	3
553	3
554	2
555	4
556	5
557	2
558	3
559	2
560	5
561	4
562	0
563	7
564	3
565	6
566	4
567	3
568	6
569	4
570	2
571	3
572	4
573	5
574	3
575	1
576	1
577	6
578	3
579	3
580	7
581	6
582	3
583	1
584	6
585	5
586	7
587	4
588	4
589	4
590	9
591	3
592	7
593	6
594	2
595	6
596	3
597	4
598	3
599	3
600	7
601	6
602	4
603	3
604	3
605	3
606	4
607	4
608	7
609	8
610	3
611	5
612	4
613	3
614	2
615	6
616	4
617	4
618	10
619	6
620	4
621	7
622	9
623	6
624	10
625	6
626	6
627	7
628	8
629	6
630	10
631	10
632	9
633	12
634	14
635	11
636	6
637	11
638	12
639	8
640	12
641	11
642	11
643	15
644	3
645	9
646	12
647	4
648	8
649	4
650	15
651	10
652	24
653	15
654	12
655	10
656	13
657	10
658	11
659	11
660	16
661	19
662	16
663	11
664	11
665	19
666	11
667	20
668	19
669	14
670	16
671	11
672	18
673	16
674	19
675	22
676	23
677	16
678	23
679	17
680	24
681	26
682	25
683	24
684	25
685	26
686	29
687	31
688	25
689	27
690	26
691	23
692	28
693	38
694	38
695	16
696	28
697	39
698	26
699	31
700	36
701	38
702	27
703	22
704	40
705	47
706	43
707	39
708	41
709	48
710	28
711	39
712	51
713	40
714	53
715	57
716	54
717	49
718	64
719	54
720	53
721	55
722	51
723	60
724	68
725	50
726	49
727	59
728	75
729	66
730	60
731	50
732	74
733	59
734	87
735	66
736	62
737	68
738	72
739	69
740	70
741	81
742	80
743	78
744	73
