SPEC_ID:	'No sample description was entered.'
SPEC_REM:	'DET# 1'
DATE_MEA:	'09/21/2017 10:31:25'
MEAS_TIM:	'120 120'
DATA:	'0 2047'
ROI:	'0'
PRESETS:	'Live Time'
ENER_FIT:	'0.000000 0.002526'
MCA_CAL:	'3'
SHAPE_CAL:	'3'

Channel	Counts
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	1
199	3
200	1
201	0
202	1
203	5
204	3
205	0
206	3
207	2
208	4
209	2
210	1
211	3
212	0
213	2
214	0
215	3
216	5
217	2
218	3
219	0
220	2
221	4
222	2
223	0
224	2
225	4
226	3
227	1
228	3
229	3
230	3
231	0
232	2
233	3
234	1
235	3
236	3
237	1
238	1
239	0
240	1
241	3
242	3
243	1
244	1
245	2
246	1
247	1
248	0
249	1
250	1
251	1
252	1
253	2
254	0
255	1
256	2
257	0
258	1
259	0
260	1
261	1
262	0
263	0
264	1
265	1
266	1
267	2
268	0
269	2
270	1
271	1
272	1
273	0
274	1
275	1
276	0
277	1
278	0
279	0
280	2
281	1
282	1
283	1
284	2
285	2
286	0
287	2
288	3
289	2
290	3
291	1
292	3
293	2
294	2
295	0
296	3
297	5
298	2
299	1
300	1
301	4
302	3
303	0
304	3
305	1
306	2
307	2
308	0
309	0
310	2
311	0
312	1
313	5
314	2
315	1
316	2
317	2
318	3
319	1
320	0
321	5
322	1
323	0
324	3
325	2
326	0
327	3
328	3
329	4
330	2
331	1
332	0
333	0
334	5
335	0
336	2
337	1
338	1
339	3
340	3
341	1
342	0
343	1
344	2
345	2
346	3
347	1
348	5
349	3
350	1
351	2
352	4
353	3
354	0
355	2
356	3
357	2
358	1
359	2
360	2
361	2
362	2
363	1
364	5
365	1
366	1
367	2
368	2
369	3
370	4
371	3
372	0
373	1
374	2
375	2
376	4
377	1
378	2
379	2
380	5
381	0
382	4
383	4
384	6
385	1
386	2
387	3
388	3
389	1
390	1
391	2
392	4
393	1
394	2
395	3
396	2
397	0
398	0
399	1
400	0
401	1
402	5
403	3
404	2
405	3
406	3
407	1
408	2
409	4
410	4
411	1
412	0
413	6
414	2
415	2
416	1
417	2
418	3
419	3
420	2
421	3
422	3
423	3
424	5
425	2
426	1
427	2
428	2
429	2
430	2
431	5
432	1
433	0
434	5
435	5
436	4
437	5
438	7
439	2
440	3
441	4
442	3
443	4
444	1
445	2
446	6
447	5
448	2
449	1
450	4
451	1
452	1
453	3
454	4
455	1
456	4
457	4
458	3
459	8
460	0
461	3
462	3
463	2
464	2
465	4
466	2
467	4
468	3
469	2
470	1
471	2
472	1
473	0
474	1
475	6
476	4
477	2
478	4
479	2
480	2
481	4
482	4
483	1
484	1
485	6
486	0
487	1
488	4
489	1
490	1
491	7
492	5
493	0
494	4
495	6
496	4
497	3
498	6
499	2
500	2
501	2
502	1
503	1
504	4
505	4
506	2
507	2
508	2
509	4
510	3
511	1
512	5
513	5
514	2
515	5
516	3
517	1
518	7
519	2
520	4
521	2
522	6
523	3
524	8
525	3
526	1
527	2
528	6
529	7
530	3
531	5
532	3
533	3
534	1
535	2
536	4
537	3
538	5
539	5
540	5
541	3
542	2
543	6
544	3
545	4
546	2
547	2
548	1
549	1
550	3
551	3
552	5
553	5
554	5
555	7
556	3
557	2
558	7
559	6
560	4
561	4
562	4
563	4
564	6
565	5
566	5
567	4
568	6
569	1
570	3
571	2
572	2
573	2
574	3
575	5
576	2
577	2
578	1
579	8
580	3
581	2
582	4
583	2
584	4
585	7
586	5
587	3
588	7
589	3
590	5
591	7
592	7
593	8
594	6
595	5
596	1
597	5
598	9
599	4
600	8
601	5
602	2
603	4
604	6
605	9
606	5
607	4
608	3
609	6
610	4
611	9
612	10
613	7
614	12
615	5
616	2
617	9
618	4
619	7
620	9
621	3
622	5
623	8
624	11
625	10
626	14
627	3
628	4
629	10
630	5
631	5
632	11
633	8
634	11
635	9
636	11
637	13
638	8
639	12
640	11
641	9
642	12
643	6
644	9
645	9
646	13
647	10
648	12
649	10
650	11
651	18
652	10
653	8
654	14
655	13
656	17
657	13
