SPEC_ID:	'No sample description was entered.'
SPEC_REM:	'DET# 1'
DATE_MEA:	'09/14/2017 10:02:33'
MEAS_TIM:	'24 24'
DATA:	'0 2047'
ROI:	'1'
PRESETS:	'Live Time'
ENER_FIT:	'0.000000 0.002526'
MCA_CAL:	'3'
SHAPE_CAL:	'3'

Channel	Counts
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	1
199	0
200	1
201	0
202	0
203	1
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	2
221	0
222	2
223	0
224	0
225	1
226	0
227	0
228	0
229	0
230	0
231	1
232	0
233	0
234	0
235	1
236	2
237	0
238	1
239	0
240	1
241	0
242	1
243	0
244	1
245	0
246	0
247	0
248	0
249	1
250	0
251	0
252	2
253	0
254	0
255	0
256	1
257	0
258	1
259	0
260	0
261	1
262	0
263	1
264	0
265	0
266	0
267	1
268	1
269	0
270	0
271	0
272	1
273	0
274	0
275	0
276	0
277	1
278	0
279	0
280	0
281	0
282	1
283	1
284	0
285	1
286	0
287	0
288	0
289	1
290	0
291	0
292	0
293	0
294	0
295	1
296	1
297	0
298	0
299	1
300	0
301	0
302	0
303	1
304	0
305	0
306	1
307	0
308	0
309	0
310	1
311	0
312	0
313	0
314	1
315	1
316	0
317	1
318	1
319	1
320	1
321	1
322	0
323	0
324	0
325	0
326	0
327	0
328	1
329	1
330	0
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	1
340	1
341	0
342	0
343	1
344	0
345	1
346	0
347	0
348	1
349	1
350	1
351	1
352	0
353	1
354	2
355	1
356	1
357	0
358	0
359	0
360	1
361	0
362	0
363	1
364	0
365	1
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	2
374	0
375	0
376	0
377	1
378	0
379	1
380	0
381	0
382	1
383	0
384	0
385	0
386	0
387	1
388	1
389	1
390	0
391	2
392	0
393	0
394	0
395	1
396	0
397	0
398	0
399	0
400	0
401	0
402	0
403	0
404	0
405	0
406	0
407	0
408	0
409	1
410	0
411	0
412	0
413	1
414	0
415	1
416	2
417	0
418	0
419	0
420	0
421	1
422	0
423	0
424	1
425	1
426	1
427	0
428	0
429	0
430	0
431	0
432	0
433	2
434	0
435	0
436	0
437	0
438	1
439	0
440	0
441	1
442	2
443	0
444	0
445	1
446	0
447	0
448	1
449	0
450	0
451	1
452	0
453	0
454	0
455	0
456	0
457	0
458	0
459	0
460	0
461	0
462	2
463	0
464	0
465	0
466	0
467	1
468	1
469	0
470	0
471	0
472	1
473	0
474	0
475	0
476	3
477	1
478	0
479	1
480	0
481	0
482	0
483	1
484	1
485	1
486	0
487	0
488	1
489	1
490	0
491	0
492	0
493	0
494	1
495	2
496	0
497	1
498	0
499	1
500	1
501	0
502	1
503	0
504	0
505	1
506	0
507	1
508	0
509	0
510	0
511	0
512	0
513	1
514	1
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	1
525	0
526	0
527	1
528	0
529	1
530	0
531	0
532	2
533	0
534	0
535	0
536	0
537	0
538	1
539	0
540	0
541	0
542	0
543	0
544	1
545	1
546	1
547	0
548	0
549	2
550	2
551	0
552	1
553	0
554	0
555	0
556	0
557	1
558	1
559	0
560	0
561	0
562	1
563	1
564	0
565	1
566	1
567	1
568	0
569	1
570	0
571	0
572	0
573	1
574	0
575	0
576	1
577	1
578	0
579	0
580	1
581	0
582	0
583	2
584	1
585	0
586	4
587	2
588	0
589	1
590	0
591	1
592	1
593	2
594	1
595	1
596	1
597	2
598	0
599	1
600	2
601	0
602	2
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	1
611	0
612	0
613	0
614	0
615	0
616	4
617	2
618	1
619	1
620	0
621	2
622	2
623	0
624	0
625	1
626	0
627	0
628	0
629	1
630	0
631	2
632	0
633	0
634	0
635	2
636	0
637	0
638	1
639	0
640	1
641	2
642	0
643	0
644	1
645	0
646	0
647	0
648	0
649	0
650	0
651	1
652	1
653	0
654	2
655	0
656	1
657	2
658	2
659	0
660	1
661	0
662	0
663	1
664	0
665	1
666	1
667	0
668	1
669	0
670	0
671	1
672	0
673	1
674	0
675	0
676	0
677	1
678	0
679	1
680	1
681	0
682	1
683	0
684	1
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	2
698	3
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	1
709	0
710	0
711	0
712	2
713	0
714	1
715	0
716	0
717	0
718	1
719	0
720	0
721	0
722	2
723	0
724	1
725	0
726	0
727	0
728	1
729	0
730	1
731	0
732	0
733	1
734	0
735	1
736	1
737	1
738	1
739	1
740	1
741	0
742	1
743	0
744	1
745	1
746	0
747	0
748	0
749	0
750	1
751	0
752	0
753	0
754	1
755	1
756	1
757	2
758	0
759	0
760	0
761	0
762	0
763	2
764	0
765	0
766	0
767	0
768	0
769	0
770	2
771	1
772	1
773	0
774	0
775	1
776	0
777	1
778	0
779	0
780	0
781	0
782	0
783	1
784	0
785	0
786	3
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	1
796	0
797	1
798	0
799	0
800	1
801	0
802	0
803	0
804	0
805	1
806	1
807	2
808	0
809	0
810	1
811	0
812	1
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	1
