SPEC_ID:	'No sample description was entered.'
SPEC_REM:	'DET# 1'
DATE_MEA:	'09/21/2017 09:04:07'
MEAS_TIM:	'120 120'
DATA:	'0 2047'
ROI:	'0'
PRESETS:	'Live Time'
ENER_FIT:	'0.000000 0.002526'
MCA_CAL:	'3'
SHAPE_CAL:	'3'

Channel	Counts
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	1
199	0
200	0
201	2
202	2
203	1
204	2
205	2
206	2
207	2
208	1
209	2
210	1
211	3
212	1
213	3
214	0
215	0
216	2
217	0
218	1
219	1
220	1
221	2
222	4
223	3
224	0
225	2
226	2
227	1
228	1
229	0
230	1
231	0
232	1
233	1
234	1
235	0
236	2
237	1
238	2
239	1
240	2
241	3
242	0
243	1
244	2
245	1
246	2
247	2
248	0
249	0
250	1
251	3
252	1
253	0
254	1
255	0
256	3
257	2
258	3
259	0
260	2
261	0
262	3
263	0
264	0
265	1
266	0
267	3
268	0
269	4
270	2
271	3
272	3
273	0
274	1
275	3
276	1
277	3
278	1
279	1
280	1
281	0
282	2
283	1
284	2
285	2
286	0
287	2
288	4
289	2
290	1
291	0
292	4
293	1
294	2
295	3
296	1
297	2
298	3
299	0
300	2
301	0
302	1
303	2
304	0
305	0
306	3
307	0
308	2
309	1
310	0
311	2
312	1
313	1
314	3
315	2
316	3
317	2
318	0
319	1
320	0
321	0
322	2
323	1
324	1
325	2
326	1
327	2
328	1
329	1
330	1
331	1
332	0
333	2
334	0
335	1
336	1
337	0
338	3
339	1
340	0
341	1
342	1
343	0
344	3
345	3
346	1
347	2
348	1
349	0
350	2
351	0
352	3
353	4
354	0
355	1
356	1
357	4
358	0
359	2
360	4
361	4
362	1
363	2
364	1
365	2
366	1
367	3
368	0
369	2
370	1
371	0
372	2
373	5
374	0
375	1
376	2
377	3
378	0
379	2
380	2
381	3
382	2
383	3
384	1
385	2
386	0
387	1
388	1
389	3
390	2
391	3
392	2
393	0
394	2
395	1
396	1
397	4
398	3
399	0
400	1
401	1
402	0
403	2
404	5
405	2
406	0
407	2
408	1
409	0
410	1
411	1
412	3
413	0
414	1
415	3
416	2
417	2
418	4
419	2
420	1
421	1
422	2
423	4
424	2
425	0
426	1
427	2
428	2
429	0
430	2
431	2
432	0
433	3
434	1
435	0
436	1
437	0
438	1
439	2
440	2
441	1
442	2
443	0
444	3
445	2
446	2
447	2
448	1
449	2
450	2
451	4
452	2
453	3
454	1
455	3
456	2
457	2
458	1
459	0
460	4
461	0
462	3
463	0
464	2
465	3
466	2
467	1
468	2
469	1
470	1
471	2
472	2
473	2
474	2
475	1
476	1
477	1
478	1
479	5
480	0
481	3
482	4
483	3
484	0
485	1
486	3
487	1
488	3
489	0
490	1
491	4
492	1
493	2
494	1
495	1
496	3
497	0
498	2
499	1
500	1
501	2
502	1
503	1
504	3
505	1
506	3
507	3
508	1
509	0
510	1
511	3
512	3
513	3
514	0
515	1
516	0
517	3
518	0
519	0
520	2
521	1
522	1
523	0
524	2
525	4
526	2
527	1
528	2
529	0
530	0
531	0
532	4
533	5
534	1
535	0
536	1
537	3
538	2
539	1
540	1
541	2
542	1
543	1
544	2
545	1
546	2
547	3
548	2
549	1
550	2
551	1
552	1
553	3
554	3
555	0
556	3
557	2
