SPEC_ID:	'No sample description was entered.'
SPEC_REM:	'DET# 1'
DATE_MEA:	'09/21/2017 09:02:07'
MEAS_TIM:	'120 120'
DATA:	'0 2047'
ROI:	'0'
PRESETS:	'Live Time'
ENER_FIT:	'0.000000 0.002526'
MCA_CAL:	'3'
SHAPE_CAL:	'3'

Channel	Counts
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	1
196	0
197	11
198	13
199	20
200	23
201	20
202	24
203	17
204	11
205	17
206	10
207	18
208	15
209	16
210	10
211	23
212	14
213	9
214	11
215	14
216	12
217	9
218	14
219	17
220	19
221	14
222	17
223	15
224	6
225	16
226	11
227	12
228	11
229	11
230	8
231	4
232	9
233	16
234	11
235	10
236	13
237	7
238	11
239	16
240	10
241	11
242	9
243	12
244	9
245	7
246	11
247	6
248	7
249	12
250	6
251	9
252	8
253	9
254	11
255	6
256	8
257	5
258	9
259	8
260	10
261	13
262	11
263	9
264	11
265	4
266	8
267	8
268	8
269	12
270	10
271	7
272	8
273	9
274	11
275	7
276	11
277	2
278	11
279	8
280	8
281	12
282	7
283	12
284	7
285	6
286	8
287	10
288	4
289	8
290	7
291	5
292	14
293	3
294	11
295	8
296	7
297	7
298	6
299	6
300	9
301	8
302	7
303	12
304	6
305	3
306	10
307	7
308	8
309	7
310	12
311	9
312	9
313	4
314	4
315	6
316	5
317	11
318	7
319	3
320	8
321	7
322	9
323	7
324	4
325	7
326	11
327	7
328	6
329	9
330	8
331	12
332	6
333	5
334	4
335	10
336	2
337	9
338	4
339	10
340	4
341	9
342	4
343	5
344	6
345	0
346	4
347	5
348	5
349	8
350	5
351	7
352	9
353	7
354	5
355	3
356	4
357	12
358	7
359	6
360	6
361	4
362	5
363	15
364	5
365	5
366	6
367	6
368	1
369	3
370	3
371	4
372	4
373	6
374	9
375	6
376	4
377	4
378	4
379	10
380	6
381	7
382	8
383	8
384	6
385	5
386	4
387	3
388	11
389	6
390	5
391	6
392	4
393	4
394	4
395	9
396	4
397	7
398	4
399	6
400	6
401	8
402	5
403	10
404	8
405	4
406	5
407	7
408	3
409	7
410	9
411	7
412	5
413	5
414	9
415	4
416	6
417	6
418	4
419	8
420	7
421	3
422	6
423	7
424	4
425	8
426	10
427	3
428	3
429	6
430	6
431	13
432	4
433	7
434	9
435	8
436	3
437	4
438	3
439	4
440	7
441	4
442	10
443	5
444	4
445	2
446	6
447	5
448	5
449	5
450	3
451	5
452	4
453	4
454	6
455	2
456	2
457	2
458	8
459	3
460	4
461	3
462	5
463	9
464	6
465	4
466	2
467	3
468	4
469	5
470	6
471	4
472	3
473	9
474	4
475	3
476	3
477	4
478	6
479	1
480	3
481	2
482	3
483	6
484	4
485	5
486	5
487	3
488	4
489	5
490	4
491	5
492	2
493	2
494	4
495	1
496	0
497	2
498	3
499	4
500	2
501	2
502	2
503	1
504	7
505	6
506	3
507	2
508	5
509	4
510	2
511	5
512	2
513	3
514	5
515	5
516	5
517	2
518	6
519	1
520	3
521	5
522	4
523	2
524	7
525	2
526	3
527	2
528	7
529	2
530	5
531	4
532	2
533	4
534	5
535	3
536	4
537	3
538	1
539	8
540	8
541	3
542	3
543	3
544	4
545	2
546	3
547	2
548	1
549	3
550	2
551	1
552	4
553	2
554	3
555	2
556	3
557	2
558	0
559	5
560	1
561	3
562	1
563	4
564	4
565	3
566	4
567	1
568	5
569	2
570	1
571	5
572	2
573	0
574	2
575	2
576	1
577	5
578	2
579	2
580	4
581	1
582	3
583	4
584	2
585	2
586	1
587	6
588	1
589	0
590	1
591	1
592	2
593	4
594	1
595	3
596	3
597	1
598	5
599	3
600	4
601	2
602	5
603	4
604	2
605	3
606	1
607	2
608	1
609	3
610	0
611	5
612	4
613	2
614	2
615	1
616	0
617	3
618	2
619	5
620	3
621	2
622	1
623	4
624	1
625	2
626	1
627	7
628	0
629	0
630	3
631	2
632	4
633	2
634	3
635	3
636	1
637	3
638	5
639	1
640	4
641	2
642	2
643	3
644	0
645	5
646	2
647	3
648	3
649	4
650	4
651	2
652	1
653	2
654	0
655	3
656	2
657	2
658	2
659	2
660	3
661	3
662	2
663	1
664	3
665	4
666	1
667	0
668	2
669	2
670	2
671	4
672	4
673	1
674	1
675	1
676	1
677	3
678	0
679	3
680	0
681	2
682	1
683	2
684	2
685	1
686	1
687	3
688	3
689	2
690	2
691	3
692	1
693	2
694	4
695	1
696	4
697	1
698	2
699	1
700	4
701	3
702	4
703	3
704	1
705	2
706	2
707	0
708	3
709	2
710	2
711	1
712	0
713	3
714	4
715	3
716	1
717	1
718	3
719	3
720	3
721	0
722	1
723	2
724	1
725	1
726	1
727	2
728	1
729	2
730	2
731	0
732	0
733	2
734	1
735	1
736	3
737	0
738	4
739	2
740	2
741	2
742	3
743	1
744	0
745	3
746	4
747	3
748	1
749	4
750	2
751	3
752	2
753	1
754	3
755	2
756	2
757	4
758	1
759	1
760	0
761	3
762	2
763	1
764	2
765	1
766	3
767	4
768	4
769	2
770	3
771	4
772	2
773	6
774	4
775	0
776	1
777	5
778	3
779	1
780	0
781	1
782	0
783	1
784	5
785	1
786	0
787	4
788	1
789	2
790	2
791	3
792	1
793	2
794	3
795	4
796	1
797	3
798	3
799	0
800	3
801	6
802	1
803	2
804	2
805	3
806	1
807	4
808	2
809	2
810	3
811	1
812	2
813	2
814	2
815	0
816	2
817	3
818	1
819	4
820	0
821	2
822	1
823	4
824	0
825	6
826	1
827	2
828	1
829	3
830	5
831	1
832	2
833	3
834	1
835	1
836	3
837	0
838	2
839	1
840	1
841	3
842	1
843	1
844	0
