SPEC_ID:	'No sample description was entered.'
SPEC_REM:	'DET# 1'
DATE_MEA:	'09/14/2017 10:10:05'
MEAS_TIM:	'59 60'
DATA:	'0 2047'
ROI:	'1'
PRESETS:	'Live Time'
ENER_FIT:	'0.000000 0.002526'
MCA_CAL:	'3'
SHAPE_CAL:	'3'

Channel	Counts
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	2
199	1
200	1
201	0
202	0
203	2
204	2
205	0
206	1
207	0
208	0
209	0
210	2
211	0
212	0
213	0
214	0
215	1
216	0
217	0
218	1
219	1
220	0
221	1
222	2
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	2
232	0
233	0
234	0
235	0
236	1
237	0
238	0
239	2
240	0
241	1
242	2
243	0
244	1
245	0
246	1
247	0
248	2
249	2
250	0
251	0
252	2
253	0
254	1
255	0
256	1
257	2
258	2
259	2
260	0
261	1
262	1
263	2
264	1
265	0
266	0
267	1
268	3
269	0
270	1
271	1
272	1
273	1
274	0
275	1
276	2
277	1
278	0
279	0
280	0
281	2
282	1
283	0
284	0
285	1
286	1
287	0
288	1
289	2
290	0
291	0
292	2
293	1
294	0
295	2
296	1
297	0
298	0
299	0
300	0
301	0
302	3
303	0
304	0
305	1
306	1
307	0
308	0
309	1
310	0
311	0
312	1
313	1
314	1
315	0
316	1
317	1
318	2
319	2
320	1
321	0
322	0
323	1
324	2
325	1
326	0
327	1
328	2
329	0
330	0
331	0
332	0
333	3
334	2
335	1
336	1
337	0
338	1
339	0
340	0
341	0
342	2
343	0
344	0
345	2
346	1
347	0
348	0
349	0
350	0
351	1
352	1
353	0
354	1
355	0
356	2
357	0
358	1
359	1
360	1
361	0
362	1
363	2
364	1
365	0
366	1
367	1
368	0
369	1
370	0
371	0
372	1
373	1
374	2
375	0
376	0
377	0
378	0
379	0
380	0
381	1
382	1
383	1
384	1
385	0
386	2
387	0
388	0
389	2
390	0
391	1
392	0
393	1
394	1
395	0
396	0
397	0
398	1
399	1
400	1
401	2
402	2
403	0
404	0
405	0
406	1
407	0
408	1
409	1
410	0
411	1
412	1
413	1
414	0
415	0
416	0
417	3
418	4
419	3
420	0
421	1
422	1
423	2
424	0
425	1
426	0
427	0
428	2
429	2
430	0
431	1
432	0
433	0
434	1
435	0
436	2
437	0
438	0
439	0
440	0
441	0
442	1
443	0
444	1
445	0
446	1
447	0
448	0
449	1
450	1
451	0
452	1
453	0
454	0
455	0
456	0
457	2
458	2
459	2
460	1
461	0
462	1
463	0
464	0
465	2
466	0
467	1
468	2
469	0
470	0
471	0
472	2
473	1
474	0
475	0
476	1
477	0
478	0
479	1
480	0
481	0
482	1
483	0
484	4
485	1
486	1
487	0
488	1
489	2
490	1
491	2
492	1
493	2
494	0
495	1
496	0
497	0
498	1
499	0
500	1
501	0
502	1
503	0
504	0
505	1
506	1
507	0
508	0
509	0
510	1
511	5
512	0
513	0
514	1
515	1
516	0
517	0
518	2
519	2
520	0
521	1
522	0
523	1
524	1
525	2
526	0
527	0
528	1
529	0
530	0
531	4
532	0
533	1
534	2
535	2
536	1
537	0
538	0
539	1
540	0
541	1
542	1
543	1
544	2
545	3
546	1
547	1
548	1
549	2
550	1
551	0
552	0
553	0
554	1
555	1
556	1
557	0
558	1
559	5
560	0
561	1
562	0
563	3
564	0
565	0
566	1
567	1
568	0
569	0
570	2
571	1
572	1
573	1
574	0
575	2
576	0
577	0
578	2
579	0
580	2
581	1
582	1
583	0
584	2
585	2
586	0
587	1
588	1
589	0
590	0
591	0
592	1
593	0
594	0
595	1
596	1
597	0
598	1
599	1
600	0
601	0
602	2
603	0
604	1
605	2
606	1
607	1
608	0
609	0
610	0
611	3
612	2
613	2
614	0
615	0
616	3
617	1
618	0
619	0
620	0
621	2
622	3
623	0
624	3
625	5
626	0
627	1
628	0
629	0
630	0
631	2
632	0
633	0
634	1
635	1
636	0
637	0
638	2
639	0
640	0
641	0
642	1
643	0
644	2
645	0
646	0
647	2
648	0
649	1
650	1
651	0
652	1
653	0
654	0
655	0
656	0
657	1
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	1
666	1
667	0
668	1
669	0
670	1
671	1
672	0
673	0
674	1
675	0
676	0
677	0
678	0
679	0
680	0
681	1
682	1
683	1
684	1
685	1
686	1
687	0
688	0
689	1
690	0
691	0
692	1
693	2
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	2
704	0
705	0
706	0
707	0
708	1
709	0
710	1
711	1
712	2
713	0
714	3
715	0
716	1
717	1
718	2
719	0
720	0
721	0
722	1
723	0
724	0
725	0
726	0
727	1
728	0
729	0
730	2
731	1
732	0
733	0
734	0
735	0
736	1
737	0
738	0
739	1
740	0
741	0
742	2
743	3
744	0
745	0
746	0
747	0
748	0
749	0
750	1
751	0
752	1
753	1
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	1
762	2
763	0
764	0
765	2
766	0
767	0
768	0
769	1
770	0
771	0
772	0
773	2
774	0
775	1
776	0
777	1
778	0
779	0
780	1
781	0
782	0
783	0
784	0
785	1
786	0
787	0
788	0
789	0
790	0
791	1
792	0
793	1
794	1
795	1
796	3
797	0
798	0
799	1
800	0
801	0
802	0
803	0
804	1
805	1
806	0
807	0
808	0
809	0
810	2
811	1
812	1
813	2
814	2
815	0
816	1
817	2
818	0
819	0
820	3
821	1
822	0
823	2
824	1
825	1
826	1
827	1
828	1
829	1
830	0
831	1
832	0
833	0
834	1
835	3
836	0
837	0
838	0
839	1
840	2
841	0
842	0
843	0
844	0
845	1
846	1
847	1
848	1
849	0
850	1
851	0
852	1
853	0
854	0
855	0
856	0
857	0
858	1
859	0
860	1
861	0
862	1
863	1
864	1
865	2
866	1
867	0
868	0
869	0
870	1
871	1
872	0
873	2
874	0
875	0
876	0
877	1
878	0
879	0
880	2
881	0
882	0
883	1
884	2
885	0
886	1
887	2
888	0
889	0
890	1
891	0
892	0
893	0
894	2
895	2
896	3
897	0
898	0
899	2
900	1
901	1
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	1
910	0
911	2
912	0
913	1
914	1
915	1
916	0
917	0
918	0
919	1
920	1
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	1
930	1
931	1
932	1
933	0
934	0
935	1
936	1
937	0
938	0
939	1
940	1
941	0
942	1
