SPEC_ID:	'No sample description was entered.'
SPEC_REM:	'DET# 1'
DATE_MEA:	'09/19/2017 09:11:47'
MEAS_TIM:	'119 120'
DATA:	'0 2047'
ROI:	'0'
PRESETS:	'Live Time'
ENER_FIT:	'0.000000 0.002526'
MCA_CAL:	'3'
SHAPE_CAL:	'3'

Channel	Counts
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	4
199	0
200	1
201	2
202	1
203	1
204	0
205	4
206	4
207	1
208	0
209	1
210	1
211	1
212	2
213	2
214	0
215	1
216	0
217	1
218	2
219	0
220	4
221	0
222	2
223	0
224	0
225	1
226	1
227	3
228	1
229	1
230	0
231	0
232	1
233	2
234	1
235	1
236	1
237	1
238	1
239	0
240	1
241	1
242	0
243	3
244	1
245	1
246	0
247	2
248	0
249	1
250	0
251	1
252	0
253	1
254	2
255	3
256	1
257	2
258	2
259	1
260	2
261	1
262	1
263	3
264	0
265	1
266	1
267	2
268	0
269	2
270	0
271	0
272	1
273	3
274	4
275	1
276	1
277	2
278	0
279	1
280	0
281	1
282	1
283	0
284	0
285	2
286	2
287	0
288	0
289	1
290	2
291	1
292	1
293	2
294	2
295	3
296	1
297	0
298	1
299	0
300	1
301	1
302	3
303	1
304	1
305	0
306	3
307	2
308	0
309	1
310	2
311	0
312	1
313	2
314	3
315	3
316	2
317	1
318	0
319	1
320	1
321	2
322	0
323	0
324	0
325	2
326	2
327	1
328	0
329	1
330	2
331	0
332	2
333	2
334	1
335	0
336	1
337	4
338	2
339	2
340	1
341	3
342	1
343	1
344	1
345	0
346	2
347	2
348	4
349	1
350	1
351	1
352	2
353	2
354	1
355	0
356	3
357	2
358	4
359	1
360	2
361	2
362	1
363	3
364	3
365	2
366	0
367	0
368	1
369	0
370	2
371	1
372	1
373	0
374	1
375	3
376	2
377	1
378	2
379	1
380	2
381	1
382	1
383	0
384	3
385	2
386	2
387	2
388	0
389	0
390	2
391	2
392	2
393	2
394	0
395	2
396	0
397	0
398	0
399	2
400	1
401	2
402	2
403	3
404	1
405	2
406	2
407	2
408	1
409	0
410	4
411	0
412	1
413	0
414	1
415	2
416	0
417	2
418	2
419	2
420	2
421	0
422	0
423	0
424	4
425	2
426	1
427	3
428	3
429	0
430	1
431	2
432	1
433	2
434	2
435	0
436	2
437	0
438	1
439	1
440	1
441	2
442	3
443	0
444	3
445	0
446	2
447	0
448	4
449	2
450	1
451	3
452	1
453	0
454	1
455	1
456	0
457	0
458	3
459	2
460	0
461	2
462	0
463	1
464	1
465	2
466	1
467	1
468	2
469	1
470	2
471	2
472	3
473	1
474	2
475	2
476	2
477	2
478	4
479	1
480	3
481	2
482	3
483	1
484	3
485	0
486	2
487	1
488	2
489	0
490	4
491	0
492	3
493	1
494	2
495	2
496	0
497	1
498	2
499	0
500	1
501	3
502	2
503	3
504	2
505	0
506	2
507	1
508	3
509	1
510	2
511	0
512	0
513	0
514	3
515	1
516	2
517	1
518	2
519	0
520	2
521	3
522	2
523	0
524	4
525	2
526	0
527	2
528	4
529	2
530	1
531	1
532	0
533	1
534	1
535	4
536	1
537	1
538	2
539	1
540	0
541	2
542	3
543	2
544	2
545	0
546	2
547	2
548	5
549	1
550	3
551	3
552	1
553	1
554	1
555	3
556	1
557	2
558	1
559	2
560	4
561	3
562	2
563	2
564	4
565	1
566	2
567	3
568	1
569	2
570	1
571	3
572	0
573	0
574	2
575	1
576	0
577	1
578	1
579	1
580	0
581	3
582	0
583	2
584	2
585	1
