SPEC_ID:	'No sample description was entered.'
SPEC_REM:	'DET# 1'
DATE_MEA:	'09/19/2017 09:14:33'
MEAS_TIM:	'120 121'
DATA:	'0 2047'
ROI:	'0'
PRESETS:	'Live Time'
ENER_FIT:	'0.000000 0.002526'
MCA_CAL:	'3'
SHAPE_CAL:	'3'

Channel	Counts
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	1
198	1
199	2
200	2
201	1
202	0
203	1
204	0
205	1
206	1
207	3
208	0
209	1
210	2
211	4
212	2
213	0
214	0
215	2
216	1
217	5
218	3
219	2
220	1
221	2
222	0
223	1
224	1
225	1
226	2
227	0
228	2
229	0
230	1
231	1
232	1
233	1
234	2
235	0
236	1
237	2
238	1
239	3
240	1
241	1
242	2
243	1
244	2
245	2
246	2
247	0
248	0
249	2
250	1
251	1
252	0
253	3
254	2
255	2
256	0
257	2
258	0
259	2
260	0
261	0
262	1
263	1
264	0
265	2
266	1
267	0
268	1
269	1
270	1
271	0
272	2
273	1
274	1
275	0
276	3
277	1
278	0
279	0
280	1
281	0
282	0
283	1
284	1
285	2
286	2
287	1
288	1
289	1
290	1
291	0
292	2
293	0
294	4
295	4
296	4
297	3
298	1
299	0
300	2
301	0
302	1
303	0
304	1
305	1
306	1
307	4
308	0
309	1
310	2
311	0
312	0
313	0
314	1
315	2
316	2
317	0
318	3
319	1
320	0
321	0
322	0
323	0
324	3
325	1
326	0
327	1
328	1
329	0
330	4
331	3
332	2
333	1
334	1
335	3
336	1
337	2
338	1
339	1
340	1
341	1
342	1
343	0
344	0
345	0
346	1
347	1
348	1
349	1
350	0
351	1
352	1
353	0
354	2
355	1
356	1
357	0
358	2
359	0
360	0
361	5
362	0
363	0
364	3
365	0
366	1
367	1
368	0
369	2
370	0
371	0
372	1
373	0
374	2
375	0
376	1
377	0
378	1
379	0
380	2
381	0
382	0
383	2
384	0
385	1
386	1
387	1
388	1
389	1
390	4
391	2
392	1
393	0
394	2
395	0
396	0
397	1
398	1
399	0
400	0
401	1
402	0
403	1
404	3
405	3
406	0
407	0
408	1
409	2
410	2
411	0
412	2
413	0
414	1
415	2
416	0
417	2
418	1
419	2
420	2
421	2
422	2
423	0
424	1
425	3
426	0
427	2
428	3
429	0
430	1
431	0
432	0
433	3
434	2
435	4
436	3
437	0
438	2
439	0
440	2
441	1
442	2
443	0
444	1
445	2
446	3
447	1
448	2
449	1
450	2
451	1
452	1
453	1
454	0
455	0
456	2
457	1
458	2
459	3
460	1
461	2
462	2
463	1
464	1
465	1
466	0
467	1
468	0
469	2
470	1
471	4
472	2
473	5
474	0
475	1
476	2
477	2
478	0
479	0
480	4
481	0
482	1
483	0
484	0
485	3
486	3
487	2
488	2
489	3
490	2
491	1
492	0
493	0
494	2
495	1
496	2
497	2
498	1
499	2
500	2
501	1
502	1
503	1
504	2
505	1
506	2
507	1
508	5
509	0
510	3
511	1
512	2
513	3
514	1
515	1
516	0
517	2
518	0
519	2
520	3
521	0
522	1
523	1
524	2
525	1
526	2
527	4
528	2
529	2
530	2
531	3
532	3
533	1
534	1
535	1
536	2
537	0
538	0
539	1
540	0
541	1
542	1
543	0
544	1
545	2
546	2
547	3
548	1
549	0
550	0
551	1
552	1
553	1
554	1
555	0
556	0
557	1
558	3
559	1
560	2
561	3
562	1
563	2
564	2
565	4
566	1
567	2
568	1
569	3
570	6
571	0
572	0
573	0
574	2
575	2
576	4
577	0
578	1
579	1
580	0
581	0
582	0
583	2
584	1
585	1
586	0
587	1
588	2
589	1
590	2
591	3
592	2
593	2
594	2
595	4
596	2
597	3
598	2
599	1
600	1
601	0
602	0
603	0
604	0
605	2
606	0
607	2
608	2
609	0
610	1
611	5
612	1
613	1
614	0
615	1
616	0
617	1
618	2
619	0
620	4
621	0
622	3
623	3
624	1
625	1
626	1
627	1
628	1
629	1
630	1
631	1
632	0
633	2
634	1
635	1
636	1
637	1
638	1
639	1
640	0
641	2
642	3
643	1
644	3
645	2
646	0
647	2
648	3
649	3
650	3
651	0
652	2
653	3
654	3
655	1
656	4
657	1
658	2
659	0
660	0
661	3
662	2
663	0
664	1
665	4
666	2
667	3
668	0
669	2
670	0
671	4
672	0
673	1
674	1
675	1
676	3
677	0
678	1
679	3
680	1
681	1
682	1
683	2
684	5
685	1
686	3
687	0
688	0
689	1
690	3
691	3
692	3
693	1
694	0
695	1
696	2
697	1
698	2
699	2
700	1
701	1
702	0
703	2
704	3
705	2
706	5
707	2
708	2
709	0
710	1
711	0
712	1
713	3
714	0
715	3
716	0
717	0
718	0
719	1
720	2
721	3
722	2
723	1
724	1
725	3
726	1
727	2
728	0
729	3
730	1
731	1
732	2
733	2
734	1
735	1
736	5
737	2
738	2
739	0
740	2
741	4
742	1
743	3
744	0
745	3
746	2
747	1
748	6
749	2
750	4
751	2
752	4
753	2
754	4
755	0
756	1
757	0
758	3
759	2
760	3
761	0
762	0
763	1
764	0
765	1
766	1
767	0
768	3
769	0
770	6
771	3
772	3
773	6
774	0
775	2
776	2
777	2
778	3
779	1
780	1
781	4
782	0
783	2
784	2
785	2
786	2
787	4
788	2
789	2
790	1
791	1
792	3
793	2
794	2
795	3
796	2
797	0
798	4
799	1
800	5
801	3
802	4
803	3
804	4
805	0
806	2
807	1
808	3
809	2
810	2
811	5
812	2
813	2
814	1
815	1
816	1
817	3
818	2
819	3
820	3
821	0
822	1
823	0
824	5
825	0
826	2
827	2
828	2
829	1
830	0
831	1
832	3
833	4
834	1
835	0
836	0
837	2
838	1
839	0
840	3
841	5
842	2
843	1
844	2
845	1
846	1
847	3
848	1
849	2
850	0
851	2
852	1
853	3
854	0
855	3
856	0
857	4
858	0
859	1
860	2
861	2
862	4
863	2
864	1
865	1
866	1
867	0
868	4
869	0
870	2
871	0
872	1
873	0
874	1
875	1
876	2
877	3
878	0
879	1
880	4
881	5
882	0
883	2
884	1
885	1
886	3
887	0
888	3
889	3
890	2
891	1
892	5
893	3
894	1
895	1
896	4
897	0
898	1
899	3
900	5
901	5
902	1
903	1
904	0
905	5
906	2
907	1
908	1
909	2
910	3
911	2
912	2
913	1
914	3
915	2
916	1
917	2
918	1
919	1
920	1
921	2
922	1
923	1
924	2
925	1
926	1
927	2
928	4
929	1
930	2
931	1
932	0
933	4
934	2
935	2
936	3
937	2
938	2
939	3
940	3
941	1
942	2
943	1
944	1
945	1
946	1
947	1
948	1
949	1
950	7
951	5
952	1
953	2
954	0
955	1
956	3
957	7
958	1
959	3
960	2
961	4
962	4
963	3
964	3
965	4
966	3
967	3
968	0
969	4
970	3
971	5
972	6
973	5
974	2
975	2
976	1
977	1
978	1
979	4
980	2
981	0
982	1
983	1
984	3
985	5
986	0
987	3
988	2
989	4
990	1
991	2
992	0
993	2
994	3
995	3
996	3
997	1
998	4
999	4
1000	2
1001	0
1002	1
1003	2
1004	3
1005	4
1006	3
1007	5
1008	2
1009	1
1010	1
1011	1
1012	6
1013	3
1014	3
1015	3
1016	2
1017	2
1018	0
1019	1
1020	2
1021	1
1022	2
1023	3
1024	2
1025	0
1026	3
1027	3
1028	2
1029	2
1030	1
1031	3
1032	3
1033	1
1034	4
1035	1
1036	4
1037	4
1038	1
1039	4
1040	3
1041	0
1042	1
1043	3
1044	3
1045	4
1046	3
1047	1
1048	2
1049	1
1050	2
1051	2
1052	3
1053	4
1054	4
1055	3
1056	3
1057	3
1058	1
1059	7
1060	2
1061	1
1062	3
1063	6
1064	0
1065	3
1066	5
1067	4
1068	6
1069	4
1070	0
1071	1
1072	6
1073	1
1074	4
1075	4
1076	5
1077	2
1078	4
1079	5
1080	2
1081	6
1082	1
1083	5
1084	9
1085	2
1086	3
1087	1
1088	2
1089	6
1090	1
1091	4
1092	4
1093	4
1094	3
1095	3
1096	1
1097	4
1098	4
1099	1
1100	4
1101	2
1102	5
1103	7
1104	2
1105	2
1106	1
1107	5
1108	6
1109	3
1110	5
1111	4
1112	4
1113	4
1114	2
1115	2
1116	7
1117	3
1118	5
1119	3
1120	4
1121	3
1122	5
1123	4
1124	8
1125	5
1126	4
1127	1
1128	4
1129	3
1130	3
1131	5
1132	5
1133	2
1134	8
1135	7
1136	8
1137	4
1138	9
1139	7
1140	6
1141	2
1142	4
1143	7
1144	6
1145	4
1146	7
1147	4
1148	3
1149	10
1150	2
1151	6
1152	7
1153	3
1154	7
1155	9
1156	7
1157	3
1158	3
1159	7
1160	3
1161	6
1162	6
1163	8
1164	3
1165	10
1166	9
1167	4
1168	7
1169	8
1170	6
1171	10
1172	8
1173	4
1174	1
1175	8
1176	11
1177	7
1178	10
1179	4
1180	6
1181	8
1182	8
1183	9
1184	13
1185	6
1186	11
1187	7
1188	5
1189	8
1190	7
1191	5
1192	8
1193	3
1194	8
1195	12
1196	11
1197	5
1198	4
1199	5
1200	7
1201	6
1202	8
1203	10
1204	8
1205	9
1206	7
1207	7
1208	8
1209	7
1210	13
1211	6
1212	8
1213	12
1214	9
1215	9
1216	14
1217	13
1218	7
1219	10
1220	7
1221	9
1222	6
1223	8
1224	7
1225	5
1226	11
1227	17
1228	6
1229	13
1230	12
1231	8
1232	9
1233	6
1234	10
1235	8
1236	9
1237	10
1238	12
1239	14
1240	13
1241	14
1242	6
1243	12
1244	14
1245	18
1246	20
1247	18
1248	4
1249	6
1250	17
1251	14
1252	15
1253	19
1254	15
1255	13
1256	19
1257	15
1258	15
1259	13
1260	19
1261	14
1262	10
1263	11
1264	14
1265	12
1266	19
1267	23
1268	13
1269	32
1270	17
1271	27
1272	20
1273	18
1274	16
1275	18
1276	21
1277	24
1278	23
1279	28
1280	16
1281	20
1282	23
1283	20
1284	26
1285	16
1286	28
1287	17
1288	27
1289	19
1290	21
1291	20
1292	25
1293	27
1294	26
1295	33
1296	25
1297	25
1298	29
1299	25
1300	22
1301	28
1302	27
1303	24
1304	35
1305	33
1306	36
1307	36
1308	32
1309	26
1310	32
1311	41
1312	35
1313	33
1314	46
1315	49
1316	44
1317	47
1318	44
1319	41
1320	47
1321	44
1322	45
1323	48
1324	41
1325	42
1326	44
1327	51
1328	40
1329	43
1330	47
1331	67
1332	56
1333	56
1334	59
1335	50
1336	55
1337	47
1338	65
1339	61
1340	65
1341	62
1342	71
1343	60
1344	79
1345	64
1346	78
1347	84
1348	68
1349	82
1350	95
1351	79
1352	86
1353	80
1354	66
1355	87
1356	87
1357	89
1358	97
1359	103
1360	92
1361	102
1362	106
1363	100
1364	82
1365	102
1366	114
1367	108
1368	103
1369	119
1370	121
1371	135
1372	108
1373	122
1374	119
1375	128
1376	136
1377	137
1378	141
1379	160
1380	127
1381	166
1382	150
1383	144
1384	168
1385	151
1386	160
1387	147
1388	181
1389	164
1390	161
1391	163
1392	169
1393	166
1394	181
1395	213
1396	172
1397	195
1398	190
1399	189
1400	198
1401	216
1402	207
1403	212
1404	209
1405	216
1406	222
1407	231
1408	229
1409	247
1410	224
1411	226
1412	217
1413	242
1414	258
1415	248
1416	298
1417	238
1418	263
1419	281
1420	273
1421	284
1422	289
1423	281
1424	255
1425	287
1426	275
1427	275
1428	278
1429	276
1430	300
1431	277
1432	291
1433	274
1434	325
1435	334
1436	292
1437	280
1438	309
1439	270
1440	303
1441	299
1442	327
1443	264
1444	297
1445	285
1446	282
1447	313
1448	311
1449	318
1450	319
1451	296
1452	298
1453	300
1454	309
1455	288
1456	292
1457	274
1458	300
1459	284
1460	299
1461	319
1462	297
1463	307
1464	247
1465	258
1466	286
1467	274
1468	271
1469	265
1470	259
1471	271
1472	268
1473	279
1474	261
1475	270
1476	267
1477	223
1478	246
1479	253
1480	226
1481	241
1482	247
1483	225
1484	241
1485	247
1486	231
1487	223
1488	220
1489	197
1490	211
1491	187
1492	212
1493	184
1494	191
1495	191
1496	168
1497	149
1498	188
1499	178
1500	142
1501	171
1502	169
1503	159
1504	137
1505	138
1506	127
1507	157
1508	144
1509	124
1510	143
1511	135
1512	128
1513	112
1514	117
1515	112
1516	98
1517	113
1518	99
1519	86
1520	99
1521	93
1522	90
1523	96
1524	74
1525	83
1526	91
1527	77
1528	66
1529	83
1530	64
1531	63
1532	82
1533	64
1534	58
1535	72
1536	55
1537	50
1538	51
1539	48
1540	47
1541	41
1542	40
1543	51
1544	34
1545	45
1546	28
1547	33
1548	32
1549	37
1550	27
1551	23
1552	22
1553	25
1554	20
1555	27
1556	23
1557	26
1558	26
1559	23
1560	12
1561	23
1562	15
1563	17
1564	15
1565	17
1566	14
1567	20
1568	19
1569	9
1570	12
1571	8
1572	14
1573	4
1574	7
1575	10
1576	10
1577	10
1578	3
1579	4
1580	6
1581	5
1582	5
1583	7
