SPEC_ID:	'No sample description was entered.'
SPEC_REM:	'DET# 1'
DATE_MEA:	'09/19/2017 09:30:39'
MEAS_TIM:	'124 125'
DATA:	'0 2047'
ROI:	'0'
PRESETS:	'Live Time'
ENER_FIT:	'0.000000 0.002526'
MCA_CAL:	'3'
SHAPE_CAL:	'3'

Channel	Counts
0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	1
200	0
201	2
202	2
203	2
204	2
205	0
206	2
207	3
208	2
209	1
210	2
211	2
212	1
213	1
214	2
215	0
216	1
217	1
218	2
219	4
220	4
221	0
222	0
223	0
224	2
225	2
226	1
227	3
228	0
229	1
230	0
231	2
232	1
233	2
234	1
235	0
236	0
237	1
238	2
239	2
240	1
241	1
242	0
243	1
244	2
245	2
246	3
247	2
248	2
249	1
250	2
251	1
252	1
253	1
254	0
255	1
256	0
257	1
258	0
259	1
260	3
261	0
262	2
263	1
264	0
265	1
266	2
267	1
268	0
269	3
270	2
271	2
272	1
273	1
274	1
275	3
276	1
277	2
278	2
279	0
280	1
281	1
282	1
283	2
284	0
285	0
286	2
287	4
288	1
289	2
290	0
291	2
292	3
293	2
294	1
295	0
296	4
297	1
298	3
299	2
300	2
301	2
302	0
303	3
304	1
305	1
306	0
307	2
308	2
309	0
310	1
311	1
312	1
313	2
314	1
315	1
316	1
317	1
318	2
319	1
320	2
321	0
322	1
323	3
324	0
325	1
326	2
327	1
328	0
329	1
330	1
331	4
332	0
333	4
334	0
335	0
336	4
337	1
338	0
339	0
340	1
341	0
342	3
343	1
344	0
345	0
346	0
347	0
348	2
349	0
350	0
351	3
352	1
353	0
354	1
355	2
356	1
357	1
358	0
359	3
360	3
361	1
362	1
363	0
364	7
365	1
366	0
367	1
368	2
369	1
370	0
371	2
372	2
373	2
374	2
375	5
376	1
377	0
378	1
379	0
380	2
381	2
382	4
383	1
384	1
385	1
386	2
387	0
388	2
389	4
390	2
391	1
392	1
393	1
394	2
395	2
396	2
397	0
398	1
399	1
400	1
401	1
402	1
403	1
404	0
405	3
406	0
407	0
408	3
409	1
410	0
411	0
412	1
413	3
414	2
415	2
416	2
417	1
418	3
419	0
420	2
421	2
422	1
423	0
424	0
425	1
426	3
427	0
428	0
429	3
430	1
431	1
432	1
433	1
434	2
435	3
436	0
437	1
438	1
439	1
440	2
441	2
442	1
443	1
444	4
445	2
446	2
447	0
448	1
449	0
450	3
451	1
452	2
453	1
454	1
455	2
456	2
457	1
458	3
459	2
460	1
461	3
462	2
463	2
464	1
465	0
466	2
467	4
468	2
469	2
470	2
471	2
472	1
473	1
474	2
475	1
476	3
477	0
478	2
479	1
480	1
481	2
482	1
483	2
484	1
485	0
486	1
487	1
488	3
489	0
490	0
491	4
492	0
493	1
494	3
495	0
496	1
497	2
498	2
499	1
500	2
501	0
502	1
503	2
504	2
505	1
506	1
507	3
508	2
509	2
510	3
511	2
512	2
513	0
514	1
515	3
516	1
517	0
518	1
519	3
520	1
521	1
522	2
523	2
524	1
525	3
526	1
527	1
528	1
529	0
530	1
531	3
532	0
533	0
534	0
535	0
536	5
537	1
538	0
539	1
540	2
541	1
542	1
543	3
544	0
545	1
546	2
547	0
548	2
549	1
550	3
551	1
552	0
553	1
554	2
555	0
556	0
557	0
558	0
559	0
560	1
561	1
562	5
563	1
564	1
565	1
566	2
567	3
568	3
569	2
570	1
571	2
572	2
573	7
574	1
575	2
576	1
577	2
578	3
579	3
580	2
581	0
582	1
583	4
584	2
585	0
586	2
587	1
588	2
589	1
590	1
591	1
592	5
593	3
594	1
595	0
596	1
597	1
598	2
599	1
600	4
601	3
602	2
603	3
604	1
605	1
606	1
607	0
608	2
609	1
610	6
611	3
612	1
613	1
614	2
615	1
616	0
617	7
618	1
619	1
620	1
621	3
622	1
623	2
624	3
625	0
626	1
627	4
628	0
629	2
630	3
631	2
632	2
633	2
634	3
